"ASV_ID","Reference_ID","Percent_identity","Alignment_length","Mismatches","Gap_opens","Query_length","Reference_length","E_value","Bit_score","Query_coverage","Functional_category","High_confidence"
"ASV07642","Smiliscasila-inhibitory_4",99.605,253,1,0,253,1291,3.85e-128,453,100,"inhibitory",TRUE
"ASV07643","Dendrobatesauratus-inhibitory_13",97.233,253,7,0,253,1248,5.35e-120,425,100,"inhibitory",TRUE
"ASV07645","Plethodoncinereus-ns_6",98.024,253,5,0,253,1376,1.03e-122,434,100,"non-significant",TRUE
"ASV07648","Hemidactylumscutatum-ns_3",97.233,253,7,0,253,1370,5.35e-120,425,100,"non-significant",TRUE
"ASV07660","Smiliscasordida-inhibitory_44",97.233,253,6,1,253,1285,6.52e-119,422,100,"inhibitory",TRUE
"ASV07666","Litoriarheocola-inhibitory_25",97.233,253,7,0,253,861,5.35e-120,425,100,"inhibitory",TRUE
"ASV07667","Agalychniscallidryas-ns_10",98.819,254,2,1,253,1369,6.96e-125,442,100,"non-significant",TRUE
"ASV07689","Litoriaserrata-inhibitory_8",99.605,253,1,0,253,1380,3.85e-128,453,100,"inhibitory",TRUE
"ASV07717","Allobatestalamancae-inhibitory_4",99.209,253,2,0,253,1232,4.69e-127,448,100,"inhibitory",TRUE
"ASV07727","Atelopuselegans-ns_3",98.024,253,5,0,253,1054,1.03e-122,434,100,"non-significant",TRUE
"ASV07763","Silverstoneiaflotator-inhibitory_4",99.605,253,1,0,253,1373,3.85e-128,453,100,"inhibitory",TRUE
"ASV07775","Hemidactylumscutatum-ns_16",99.606,254,0,1,254,910,1.35e-127,451,100,"non-significant",TRUE
"ASV07776","Litoriarheocola-inhibitory_25",99.209,253,2,0,253,861,4.69e-127,448,100,"inhibitory",TRUE
"ASV07821","Atelopuslimosus-inhibitory_65",97.233,253,7,0,253,1401,5.35e-120,425,100,"inhibitory",TRUE
"ASV07842","Atelopuslimosus-ns_6",97.628,253,6,0,253,1343,1.26e-121,430,100,"non-significant",TRUE
"ASV07843","Agalychniscallidryas-ns_25",99.213,254,1,1,253,1387,1.64e-126,446,100,"non-significant",TRUE
"ASV07863","Smiliscasila-ns_4",98.814,253,3,0,253,1285,1.99e-125,444,100,"non-significant",TRUE
"ASV07912","Strabomantisbufoniformis-ns_4",97.233,253,7,0,253,1261,5.35e-120,425,100,"non-significant",TRUE
"ASV07934","Hemidactylumscutatum-ns_3",97.233,253,7,0,253,1370,5.35e-120,425,100,"non-significant",TRUE
"ASV07981","Atelopuslimosus-inhibitory_65",97.628,253,6,0,253,1401,1.26e-121,430,100,"inhibitory",TRUE
"ASV07995","Craugastorcrassidigitus-inhibitory_167",98.814,253,3,0,253,1281,1.99e-125,444,100,"inhibitory",TRUE
"ASV07999","Allobatestalamancae-ns_3",98.024,253,5,0,253,1224,1.03e-122,434,100,"non-significant",TRUE
"ASV08023","Atelopuslimosus-inhibitory_65",97.233,253,7,0,253,1401,5.35e-120,425,100,"inhibitory",TRUE
"ASV08030","Atelopuslimosus-inhibitory_18",98.419,253,4,0,253,1360,2.43e-124,439,100,"inhibitory",TRUE
"ASV08037","Craugastorcrassidigitus-inhibitory_182",99.605,253,1,0,253,1195,3.85e-128,453,100,"inhibitory",TRUE
"ASV08050","Silverstoneiaflotator-ns_1",99.605,253,1,0,253,1273,3.85e-128,453,100,"non-significant",TRUE
"ASV08055","Smiliscasordida-inhibitory_37",99.605,253,1,0,253,1262,3.85e-128,453,100,"inhibitory",TRUE
"ASV08081","Atelopuslimosus-ns_8",97.628,253,6,0,253,656,1.26e-121,430,100,"non-significant",TRUE
"ASV08094","Bufotyphonius-inhibitory_9",99.605,253,1,0,253,1248,3.85e-128,453,100,"inhibitory",TRUE
"ASV08102","Strabomantisbufoniformis-inhibitory_14",97.638,254,5,1,253,1378,4.39e-121,428,100,"inhibitory",TRUE
"ASV08177","Ranamuscosa-inhibitory_74",99.605,253,1,0,253,1380,3.85e-128,453,100,"inhibitory",TRUE
"ASV08180","Agalychniscallidryas-ns_41",98.419,253,4,0,253,1357,2.43e-124,439,100,"non-significant",TRUE
"ASV08182","Espadaranaprosoblepon-ns_22",99.605,253,1,0,253,1379,3.85e-128,453,100,"non-significant",TRUE
"ASV08207","Hemidactylumscutatum-ns_2",98.419,253,4,0,253,1375,2.43e-124,439,100,"non-significant",TRUE
"ASV08208","Hyalinobatrachiumcolymbiphyllum-ns_1",98.814,253,3,0,253,1373,1.99e-125,444,100,"non-significant",TRUE
"ASV08209","Smiliscasordida-inhibitory_15",97.628,253,6,0,253,1277,1.26e-121,430,100,"inhibitory",TRUE
"ASV08219","Espadaranaprosoblepon-ns_30",98.024,253,5,0,253,1290,1.03e-122,434,100,"non-significant",TRUE
"ASV08253","Atelopuselegans-ns_3",98.419,253,4,0,253,1054,2.43e-124,439,100,"non-significant",TRUE
"ASV08310","Litoriarheocola-inhibitory_25",97.628,253,6,0,253,861,1.26e-121,430,100,"inhibitory",TRUE
"ASV08341","Hemidactylumscutatum-inhibitory_12",99.209,253,2,0,253,848,4.69e-127,448,100,"inhibitory",TRUE
"ASV08393","Hemidactylumscutatum-ns_3",98.419,253,4,0,253,1370,2.43e-124,439,100,"non-significant",TRUE
"ASV08409","Hemidactylumscutatum-ns_3",99.209,253,2,0,253,1370,4.69e-127,448,100,"non-significant",TRUE
"ASV08440","Smiliscasordida-inhibitory_33",99.605,253,1,0,253,1287,3.85e-128,453,100,"inhibitory",TRUE
"ASV08490","Allobatestalamancae-inhibitory_4",97.233,253,7,0,253,1232,5.35e-120,425,100,"inhibitory",TRUE
"ASV08505","Atelopuslimosus-ns_8",98.419,253,4,0,253,656,2.43e-124,439,100,"non-significant",TRUE
"ASV08526","Smiliscasordida-inhibitory_11",97.628,253,6,0,253,1250,1.26e-121,430,100,"inhibitory",TRUE
"ASV08527","Allobatestalamancae-ns_3",98.024,253,5,0,253,1224,1.03e-122,434,100,"non-significant",TRUE
"ASV08530","Smiliscasordida-inhibitory_15",97.233,253,7,0,253,1277,5.35e-120,425,100,"inhibitory",TRUE
"ASV08553","Espadaranaprosoblepon-ns_4",99.605,253,1,0,253,1331,3.85e-128,453,100,"non-significant",TRUE
"ASV08582","Hemidactylumscutatum-ns_3",98.024,253,5,0,253,1370,1.03e-122,434,100,"non-significant",TRUE
"ASV08586","Atelopuslimosus-inhibitory_65",97.233,253,7,0,253,1401,5.35e-120,425,100,"inhibitory",TRUE
"ASV08594","Espadaranaprosoblepon-ns_30",97.628,253,6,0,253,1290,1.26e-121,430,100,"non-significant",TRUE
"ASV08634","Hemidactylumscutatum-inhibitory_6",99.209,253,2,0,253,1372,4.69e-127,448,100,"inhibitory",TRUE
"ASV08645","Smiliscasordida-enhancing_2",99.209,253,2,0,253,1290,4.69e-127,448,100,"enhancing",TRUE
"ASV08686","Hemidactylumscutatum-ns_3",97.628,253,6,0,253,1370,1.26e-121,430,100,"non-significant",TRUE
"ASV08692","Silverstoneiaflotator-ns_1",98.419,253,4,0,253,1273,2.43e-124,439,100,"non-significant",TRUE
"ASV08702","Colostethuspanamensis-ns_4",99.605,253,1,0,253,1281,3.85e-128,453,100,"non-significant",TRUE
"ASV08731","Smiliscasordida-inhibitory_15",99.605,253,1,0,253,1277,3.85e-128,453,100,"inhibitory",TRUE
"ASV08761","Litoriarheocola-inhibitory_25",97.233,253,7,0,253,861,5.35e-120,425,100,"inhibitory",TRUE
"ASV08791","Hemidactylumscutatum-inhibitory_13",97.233,253,7,0,253,1391,5.35e-120,425,100,"inhibitory",TRUE
"ASV08801","Strabomantisbufoniformis-inhibitory_2",97.233,253,7,0,253,1234,5.35e-120,425,100,"inhibitory",TRUE
"ASV08830","Atelopuslimosus-ns_6",97.628,253,6,0,253,1343,1.26e-121,430,100,"non-significant",TRUE
"ASV08847","Atelopuselegans-ns_14",99.605,253,1,0,253,1400,3.85e-128,453,100,"non-significant",TRUE
"ASV08876","Hyalinobatrachiumcolymbiphyllum-enhancing_1",97.233,253,7,0,253,1280,5.35e-120,425,100,"enhancing",TRUE
"ASV08936","Agalychniscallidryas-ns_47",97.628,253,6,0,253,1246,1.26e-121,430,100,"non-significant",TRUE
"ASV08941","Espadaranaprosoblepon-ns_22",97.628,253,6,0,253,1379,1.26e-121,430,100,"non-significant",TRUE
"ASV08953","Smiliscasordida-inhibitory_15",97.233,253,7,0,253,1277,5.35e-120,425,100,"inhibitory",TRUE
"ASV08994","Hemidactylumscutatum-inhibitory_12",97.628,253,6,0,253,848,1.26e-121,430,100,"inhibitory",TRUE
"ASV09068","Espadaranaprosoblepon-ns_9",100,253,0,0,253,1384,9.05e-130,457,100,"non-significant",TRUE
"ASV09127","Atelopuslimosus-ns_8",98.419,253,4,0,253,656,2.43e-124,439,100,"non-significant",TRUE
"ASV09141","Craugastorcrassidigitus-inhibitory_182",99.605,253,1,0,253,1195,3.85e-128,453,100,"inhibitory",TRUE
"ASV09145","Atelopuslimosus-inhibitory_18",98.419,253,4,0,253,1360,2.43e-124,439,100,"inhibitory",TRUE
"ASV09204","Hemidactylumscutatum-ns_3",97.233,253,7,0,253,1370,5.35e-120,425,100,"non-significant",TRUE
"ASV09232","Agalychniscallidryas-ns_48",98.419,253,4,0,253,1427,2.43e-124,439,100,"non-significant",TRUE
"ASV09249","Hemidactylumscutatum-ns_7",97.233,253,7,0,253,1307,5.35e-120,425,100,"non-significant",TRUE
"ASV09265","Hemidactylumscutatum-ns_3",98.419,253,4,0,253,1370,2.43e-124,439,100,"non-significant",TRUE
"ASV09277","Litoriaserrata-inhibitory_1",99.209,253,2,0,253,1396,4.69e-127,448,100,"inhibitory",TRUE
"ASV09286","Smiliscasordida-inhibitory_11",98.024,253,5,0,253,1250,1.03e-122,434,100,"inhibitory",TRUE
"ASV09357","Silverstoneiaflotator-ns_1",97.628,253,6,0,253,1273,1.26e-121,430,100,"non-significant",TRUE
"ASV09365","Atelopuslimosus-inhibitory_18",97.628,253,6,0,253,1360,1.26e-121,430,100,"inhibitory",TRUE
"ASV09367","Atelopuslimosus-ns_5",98.024,253,5,0,253,1378,1.03e-122,434,100,"non-significant",TRUE
"ASV09368","Bufotyphonius-inhibitory_17",98.814,253,3,0,253,1197,1.99e-125,444,100,"inhibitory",TRUE
"ASV09398","Silverstoneiaflotator-inhibitory_4",98.419,253,4,0,253,1373,2.43e-124,439,100,"inhibitory",TRUE
"ASV09477","Strabomantisbufoniformis-inhibitory_2",98.814,253,3,0,253,1234,1.99e-125,444,100,"inhibitory",TRUE
"ASV09527","Espadaranaprosoblepon-ns_30",97.628,253,6,0,253,1290,1.26e-121,430,100,"non-significant",TRUE
"ASV09558","Plethodoncinereus-ns_22",97.628,253,6,0,253,1353,1.26e-121,430,100,"non-significant",TRUE
"ASV09614","Agalychniscallidryas-ns_33",100,253,0,0,253,1391,9.05e-130,457,100,"non-significant",TRUE
"ASV09644","Atelopuslimosus-enhancing_2",98.031,254,4,1,253,1377,3.61e-122,433,100,"enhancing",TRUE
"ASV09657","Atelopuslimosus-inhibitory_62",97.628,253,6,0,253,1387,1.26e-121,430,100,"inhibitory",TRUE
"ASV09687","Hemidactylumscutatum-ns_7",98.419,253,4,0,253,1307,2.43e-124,439,100,"non-significant",TRUE
"ASV09700","Smiliscasila-inhibitory_3",99.605,253,1,0,253,1362,3.85e-128,453,100,"inhibitory",TRUE
"ASV09772","Atelopuslimosus-inhibitory_20",97.628,253,6,0,253,1372,1.26e-121,430,100,"inhibitory",TRUE
"ASV09778","Plethodoncinereus-ns_13",97.628,253,6,0,253,1366,1.26e-121,430,100,"non-significant",TRUE
"ASV09792","Atelopuslimosus-inhibitory_67",98.814,253,3,0,253,1344,1.99e-125,444,100,"inhibitory",TRUE
"ASV09801","Hemidactylumscutatum-ns_7",98.419,253,4,0,253,1307,2.43e-124,439,100,"non-significant",TRUE
"ASV09804","Espadaranaprosoblepon-ns_30",97.233,253,7,0,253,1290,5.35e-120,425,100,"non-significant",TRUE
"ASV09805","Craugastorcrassidigitus-ns_6",97.638,254,5,1,253,1315,4.39e-121,428,100,"non-significant",TRUE
"ASV09826","Atelopusspurrelli-ns_3",98.79,248,3,0,253,1400,1.03e-122,434,98,"non-significant",TRUE
"ASV09831","Colostethuspanamensis-ns_6",98.024,253,5,0,253,1246,1.03e-122,434,100,"non-significant",TRUE
"ASV09836","Dendrobatesauratus-inhibitory_22",99.605,253,1,0,253,1330,3.85e-128,453,100,"inhibitory",TRUE
"ASV09854","Atelopuslimosus-ns_1",99.209,253,2,0,253,1348,4.69e-127,448,100,"non-significant",TRUE
"ASV09917","Hemidactylumscutatum-inhibitory_12",97.628,253,6,0,253,848,1.26e-121,430,100,"inhibitory",TRUE
"ASV09918","Craugastorcrassidigitus-ns_6",97.244,254,6,1,253,1315,1.87e-119,424,100,"non-significant",TRUE
"ASV09936","Plethodoncinereus-ns_13",98.419,253,4,0,253,1366,2.43e-124,439,100,"non-significant",TRUE
"ASV10023","Plethodoncinereus-inhibitory_10",99.605,253,1,0,253,1350,3.85e-128,453,100,"inhibitory",TRUE
"ASV10027","Craugastorcrassidigitus-inhibitory_173",99.605,253,1,0,253,1274,3.85e-128,453,100,"inhibitory",TRUE
"ASV10034","Espadaranaprosoblepon-inhibitory_27",99.605,253,1,0,253,1390,3.85e-128,453,100,"inhibitory",TRUE
"ASV10035","Plethodoncinereus-ns_13",98.814,253,3,0,253,1366,1.99e-125,444,100,"non-significant",TRUE
"ASV10041","Silverstoneiaflotator-inhibitory_41",98.419,253,4,0,253,1244,2.43e-124,439,100,"inhibitory",TRUE
"ASV10042","Atelopuslimosus-ns_7",99.605,253,1,0,253,1351,3.85e-128,453,100,"non-significant",TRUE
"ASV10054","Agalychniscallidryas-ns_21",99.606,254,0,1,253,1379,1.34e-127,451,100,"non-significant",TRUE
"ASV10058","Atelopuslimosus-enhancing_2",97.638,254,5,1,253,1377,4.39e-121,428,100,"enhancing",TRUE
"ASV10069","Hyalinobatrachiumcolymbiphyllum-ns_1",98.814,253,3,0,253,1373,1.99e-125,444,100,"non-significant",TRUE
"ASV10073","Silverstoneiaflotator-inhibitory_41",99.213,254,1,1,254,1244,1.64e-126,446,100,"inhibitory",TRUE
"ASV10086","Espadaranaprosoblepon-ns_30",98.024,253,5,0,253,1290,1.03e-122,434,100,"non-significant",TRUE
"ASV10108","Agalychniscallidryas-ns_9",99.213,254,1,1,253,1421,1.64e-126,446,100,"non-significant",TRUE
"ASV10123","Silverstoneiaflotator-ns_1",99.605,253,1,0,253,1273,3.85e-128,453,100,"non-significant",TRUE
"ASV10148","Bufotyphonius-inhibitory_18",99.605,253,1,0,253,1245,3.85e-128,453,100,"inhibitory",TRUE
"ASV10233","Espadaranaprosoblepon-ns_9",98.814,253,3,0,253,1384,1.99e-125,444,100,"non-significant",TRUE
"ASV10241","Hemidactylumscutatum-ns_3",98.024,253,5,0,253,1370,1.03e-122,434,100,"non-significant",TRUE
"ASV10251","Smiliscasordida-inhibitory_15",97.628,253,6,0,253,1277,1.26e-121,430,100,"inhibitory",TRUE
"ASV10297","Atelopusaff.limosus-inhibitory_11",98.814,253,3,0,253,1384,1.99e-125,444,100,"inhibitory",TRUE
"ASV10302","Hemidactylumscutatum-ns_3",98.024,253,5,0,253,1370,1.03e-122,434,100,"non-significant",TRUE
"ASV10306","Smiliscasordida-inhibitory_11",97.233,253,7,0,253,1250,5.35e-120,425,100,"inhibitory",TRUE
"ASV10322","Atelopuslimosus-inhibitory_18",98.419,253,4,0,253,1360,2.43e-124,439,100,"inhibitory",TRUE
"ASV10333","Smiliscasordida-inhibitory_15",98.419,253,4,0,253,1277,2.43e-124,439,100,"inhibitory",TRUE
"ASV10354","Smiliscasordida-inhibitory_15",97.628,253,6,0,253,1277,1.26e-121,430,100,"inhibitory",TRUE
"ASV10360","Strabomantisbufoniformis-inhibitory_2",99.605,253,1,0,253,1234,3.85e-128,453,100,"inhibitory",TRUE
"ASV10362","Hemidactylumscutatum-ns_7",98.024,253,5,0,253,1307,1.03e-122,434,100,"non-significant",TRUE
"ASV10363","Litoriarheocola-inhibitory_25",97.233,253,7,0,253,861,5.35e-120,425,100,"inhibitory",TRUE
"ASV10390","Colostethuspanamensis-ns_5",99.209,253,2,0,253,1286,4.69e-127,448,100,"non-significant",TRUE
"ASV10410","Atelopuslimosus-inhibitory_65",97.233,253,7,0,253,1401,5.35e-120,425,100,"inhibitory",TRUE
"ASV10435","Craugastorcrassidigitus-inhibitory_182",98.814,253,3,0,253,1195,1.99e-125,444,100,"inhibitory",TRUE
"ASV10442","Plethodoncinereus-ns_13",98.814,253,3,0,253,1366,1.99e-125,444,100,"non-significant",TRUE
"ASV10492","Atelopuslimosus-inhibitory_65",99.605,253,1,0,253,1401,3.85e-128,453,100,"inhibitory",TRUE
"ASV10500","Litoriaserrata-ns_2",99.605,253,1,0,253,1413,3.85e-128,453,100,"non-significant",TRUE
"ASV10558","Litoriaserrata-inhibitory_1",97.244,254,5,2,253,1396,2.28e-118,420,100,"inhibitory",TRUE
"ASV10573","Ranamuscosa-inhibitory_95",99.605,253,1,0,253,1379,3.85e-128,453,100,"inhibitory",TRUE
"ASV10576","Hemidactylumscutatum-ns_13",98.814,253,3,0,253,1355,1.99e-125,444,100,"non-significant",TRUE
"ASV10603","Hemidactylumscutatum-inhibitory_8",100,252,0,0,252,1325,3.15e-129,455,100,"inhibitory",TRUE
"ASV10618","Silverstoneiaflotator-ns_1",98.419,253,4,0,253,1273,2.43e-124,439,100,"non-significant",TRUE
"ASV10628","Hemidactylumscutatum-inhibitory_11",98.425,254,3,1,253,1291,8.48e-124,437,100,"inhibitory",TRUE
"ASV10671","Strabomantisbufoniformis-ns_4",97.628,253,6,0,253,1261,1.26e-121,430,100,"non-significant",TRUE
"ASV10725","Atelopuselegans-ns_15",98.024,253,5,0,253,1399,1.03e-122,434,100,"non-significant",TRUE
"ASV10825","Atelopuslimosus-inhibitory_65",99.605,253,1,0,253,1401,3.85e-128,453,100,"inhibitory",TRUE
"ASV10834","Hemidactylumscutatum-inhibitory_12",99.209,253,2,0,253,848,4.69e-127,448,100,"inhibitory",TRUE
"ASV10896","Atelopuselegans-ns_3",98.419,253,4,0,253,1054,2.43e-124,439,100,"non-significant",TRUE
"ASV10906","Colostethuspanamensis-inhibitory_8",99.209,253,2,0,253,1195,4.69e-127,448,100,"inhibitory",TRUE
"ASV10923","Hemidactylumscutatum-inhibitory_8",99.603,252,1,0,252,1325,1.34e-127,451,100,"inhibitory",TRUE
"ASV10939","Atelopuselegans-ns_3",98.419,253,4,0,253,1054,2.43e-124,439,100,"non-significant",TRUE
"ASV10953","Litorianannotis-ns_1",98.814,253,3,0,253,1333,1.99e-125,444,100,"non-significant",TRUE
"ASV10974","Agalychniscallidryas-ns_25",99.213,254,1,1,253,1387,1.64e-126,446,100,"non-significant",TRUE
"ASV10978","Atelopuselegans-ns_3",97.233,253,7,0,253,1054,5.35e-120,425,100,"non-significant",TRUE
"ASV10995","Atelopusspurrelli-ns_3",97.628,253,6,0,253,1400,1.26e-121,430,100,"non-significant",TRUE
"ASV11033","Silverstoneiaflotator-ns_1",97.233,253,7,0,253,1273,5.35e-120,425,100,"non-significant",TRUE
"ASV11040","Smiliscasordida-inhibitory_15",98.814,253,3,0,253,1277,1.99e-125,444,100,"inhibitory",TRUE
"ASV11068","Atelopuslimosus-inhibitory_70",99.209,253,1,1,252,1405,5.69e-126,444,100,"inhibitory",TRUE
"ASV11096","Hemidactylumscutatum-ns_3",98.419,253,4,0,253,1370,2.43e-124,439,100,"non-significant",TRUE
"ASV11100","Silverstoneiaflotator-inhibitory_29",99.605,253,1,0,253,1255,3.85e-128,453,100,"inhibitory",TRUE
"ASV11107","Litoriaserrata-inhibitory_32",97.628,253,6,0,253,1372,1.26e-121,430,100,"inhibitory",TRUE
"ASV11117","Ranamuscosa-inhibitory_93",99.605,253,1,0,253,1396,3.85e-128,453,100,"inhibitory",TRUE
"ASV11215","Espadaranaprosoblepon-ns_4",97.628,253,6,0,253,1331,1.26e-121,430,100,"non-significant",TRUE
"ASV11227","Litorianannotis-ns_1",97.628,253,6,0,253,1333,1.26e-121,430,100,"non-significant",TRUE
"ASV11229","Espadaranaprosoblepon-ns_4",98.419,253,4,0,253,1331,2.43e-124,439,100,"non-significant",TRUE
"ASV11260","Craugastorcrassidigitus-inhibitory_125",98.024,253,5,0,253,1267,1.03e-122,434,100,"inhibitory",TRUE
"ASV11314","Hemidactylumscutatum-ns_3",97.233,253,7,0,253,1370,5.35e-120,425,100,"non-significant",TRUE
"ASV11335","Atelopuslimosus-inhibitory_67",98.814,253,3,0,253,1344,1.99e-125,444,100,"inhibitory",TRUE
"ASV11336","Hemidactylumscutatum-ns_3",97.233,253,7,0,253,1370,5.35e-120,425,100,"non-significant",TRUE
"ASV11337","Hemidactylumscutatum-ns_3",98.419,253,4,0,253,1370,2.43e-124,439,100,"non-significant",TRUE
"ASV11358","Agalychniscallidryas-ns_9",99.213,254,1,1,253,1421,1.64e-126,446,100,"non-significant",TRUE
"ASV11360","Agalychniscallidryas-ns_10",99.213,254,1,1,253,1369,1.64e-126,446,100,"non-significant",TRUE
"ASV11382","Espadaranaprosoblepon-ns_30",97.233,253,7,0,253,1290,5.35e-120,425,100,"non-significant",TRUE
"ASV11387","Dendrobatesauratus-inhibitory_15",99.605,253,1,0,253,1320,3.85e-128,453,100,"inhibitory",TRUE
"ASV11478","Hyalinobatrachiumcolymbiphyllum-ns_1",98.419,253,4,0,253,1373,2.43e-124,439,100,"non-significant",TRUE
"ASV11512","Espadaranaprosoblepon-ns_9",97.628,253,6,0,253,1384,1.26e-121,430,100,"non-significant",TRUE
"ASV11549","Litoriarheocola-inhibitory_25",98.814,253,3,0,253,861,1.99e-125,444,100,"inhibitory",TRUE
"ASV11552","Silverstoneiaflotator-inhibitory_39",98.419,253,4,0,253,1269,2.43e-124,439,100,"inhibitory",TRUE
"ASV11605","Hemidactylumscutatum-ns_8",97.628,253,6,0,253,1296,1.26e-121,430,100,"non-significant",TRUE
"ASV11612","Hemidactylumscutatum-inhibitory_19",98.419,253,4,0,253,1402,2.43e-124,439,100,"inhibitory",TRUE
"ASV11674","Plethodoncinereus-ns_8",98.024,253,5,0,253,1374,1.03e-122,434,100,"non-significant",TRUE
"ASV11693","Hemidactylumscutatum-ns_2",98.814,253,3,0,253,1375,1.99e-125,444,100,"non-significant",TRUE
"ASV11701","Litoriaserrata-inhibitory_8",98.024,253,5,0,253,1380,1.03e-122,434,100,"inhibitory",TRUE
"ASV11783","Silverstoneiaflotator-inhibitory_39",97.628,253,6,0,253,1269,1.26e-121,430,100,"inhibitory",TRUE
"ASV11817","Espadaranaprosoblepon-ns_30",98.024,253,5,0,253,1290,1.03e-122,434,100,"non-significant",TRUE
"ASV11834","Espadaranaprosoblepon-ns_30",97.628,253,6,0,253,1290,1.26e-121,430,100,"non-significant",TRUE
"ASV11903","Atelopuslimosus-ns_8",97.233,253,7,0,253,656,5.35e-120,425,100,"non-significant",TRUE
"ASV12027","Silverstoneiaflotator-inhibitory_4",98.814,253,3,0,253,1373,1.99e-125,444,100,"inhibitory",TRUE
"ASV12061","Litoriarheocola-inhibitory_25",98.024,253,5,0,253,861,1.03e-122,434,100,"inhibitory",TRUE
"ASV12084","Hemidactylumscutatum-ns_2",100,253,0,0,253,1375,9.05e-130,457,100,"non-significant",TRUE
"ASV12089","Hemidactylumscutatum-ns_3",97.233,253,7,0,253,1370,5.35e-120,425,100,"non-significant",TRUE
"ASV12115","Hemidactylumscutatum-ns_16",98.819,254,2,1,254,910,6.99e-125,442,100,"non-significant",TRUE
"ASV12129","Litoriaserrata-inhibitory_1",100,253,0,0,253,1396,9.05e-130,457,100,"inhibitory",TRUE
"ASV12142","Smiliscasordida-inhibitory_15",97.628,253,6,0,253,1277,1.26e-121,430,100,"inhibitory",TRUE
"ASV12153","Smiliscasila-ns_6",100,253,0,0,253,1211,9.05e-130,457,100,"non-significant",TRUE
"ASV12175","Atelopuslimosus-ns_1",98.814,253,3,0,253,1348,1.99e-125,444,100,"non-significant",TRUE
"ASV12204","Smiliscasila-inhibitory_12",97.233,253,7,0,253,1286,5.35e-120,425,100,"inhibitory",TRUE
"ASV12228","Espadaranaprosoblepon-ns_4",98.024,253,5,0,253,1331,1.03e-122,434,100,"non-significant",TRUE
"ASV12229","Agalychniscallidryas-ns_9",98.819,254,2,1,253,1421,6.96e-125,442,100,"non-significant",TRUE
"ASV12234","Smiliscasordida-inhibitory_15",98.024,253,5,0,253,1277,1.03e-122,434,100,"inhibitory",TRUE
"ASV12274","Hemidactylumscutatum-ns_3",99.209,253,2,0,253,1370,4.69e-127,448,100,"non-significant",TRUE
"ASV12335","Hemidactylumscutatum-ns_3",97.233,253,7,0,253,1370,5.35e-120,425,100,"non-significant",TRUE
"ASV12371","Atelopuslimosus-inhibitory_4",98.031,254,4,1,253,1375,3.61e-122,433,100,"inhibitory",TRUE
"ASV12373","Smiliscasordida-inhibitory_36",97.233,253,7,0,253,1265,5.35e-120,425,100,"inhibitory",TRUE
"ASV12439","Litorianannotis-inhibitory_34",100,253,0,0,253,1267,9.05e-130,457,100,"inhibitory",TRUE
"ASV12494","Dendrobatesauratus-inhibitory_13",99.605,253,1,0,253,1248,3.85e-128,453,100,"inhibitory",TRUE
"ASV12547","Hemidactylumscutatum-ns_3",98.814,253,3,0,253,1370,1.99e-125,444,100,"non-significant",TRUE
"ASV12559","Hemidactylumscutatum-ns_8",99.209,253,2,0,253,1296,4.69e-127,448,100,"non-significant",TRUE
"ASV12561","Atelopuslimosus-inhibitory_65",97.233,253,7,0,253,1401,5.35e-120,425,100,"inhibitory",TRUE
"ASV12574","Dendrobatesauratus-inhibitory_13",97.628,253,6,0,253,1248,1.26e-121,430,100,"inhibitory",TRUE
"ASV12580","Atelopuslimosus-ns_1",98.419,253,4,0,253,1348,2.43e-124,439,100,"non-significant",TRUE
"ASV12592","Atelopuslimosus-inhibitory_34",98.024,253,4,1,252,1349,1.25e-121,431,100,"inhibitory",TRUE
"ASV12593","Smiliscasordida-inhibitory_11",98.419,253,4,0,253,1250,2.43e-124,439,100,"inhibitory",TRUE
"ASV12609","Espadaranaprosoblepon-ns_49",97.628,253,6,0,253,1302,1.26e-121,430,100,"non-significant",TRUE
"ASV12629","Atelopuslimosus-ns_1",98.024,253,5,0,253,1348,1.03e-122,434,100,"non-significant",TRUE
"ASV12652","Strabomantisbufoniformis-inhibitory_2",97.628,253,6,0,253,1234,1.26e-121,430,100,"inhibitory",TRUE
"ASV12675","Espadaranaprosoblepon-ns_30",97.628,253,6,0,253,1290,1.26e-121,430,100,"non-significant",TRUE
"ASV12677","Plethodoncinereus-ns_13",99.605,253,1,0,253,1366,3.85e-128,453,100,"non-significant",TRUE
"ASV12702","Plethodoncinereus-inhibitory_10",98.024,253,5,0,253,1350,1.03e-122,434,100,"inhibitory",TRUE
"ASV12832","Plethodoncinereus-ns_8",98.419,253,4,0,253,1374,2.43e-124,439,100,"non-significant",TRUE
"ASV12950","Hemidactylumscutatum-ns_14",99.209,253,1,1,253,1347,5.71e-126,444,100,"non-significant",TRUE
"ASV12956","Ranamuscosa-inhibitory_35",98.814,253,3,0,253,1352,1.99e-125,444,100,"inhibitory",TRUE
"ASV12982","Dendrobatesauratus-ns_2",97.233,253,7,0,253,1180,5.35e-120,425,100,"non-significant",TRUE
"ASV12986","Silverstoneiaflotator-inhibitory_5",99.605,253,1,0,253,1379,3.85e-128,453,100,"inhibitory",TRUE
"ASV12988","Smiliscasordida-inhibitory_15",98.814,253,3,0,253,1277,1.99e-125,444,100,"inhibitory",TRUE
"ASV12995","Craugastorcrassidigitus-inhibitory_173",99.209,253,2,0,253,1274,4.69e-127,448,100,"inhibitory",TRUE
